"Date","Price","Open","High","Low","Vol.","Change %"
"04/07/2020","118.39","117.89","119.07","117.50","","0.47%"
"04/06/2020","117.84","117.18","118.33","117.17","","0.54%"
"04/03/2020","117.21","117.18","117.41","116.72","","0.06%"
"04/02/2020","117.14","117.50","117.74","116.32","","-0.27%"
"04/01/2020","117.46","118.63","118.91","116.94","","-0.95%"
"03/31/2020","118.59","119.11","119.72","118.18","","-0.44%"
"03/30/2020","119.11","120.27","120.29","118.78","","-0.90%"
"03/27/2020","120.19","120.89","121.01","118.78","","-0.54%"
"03/26/2020","120.84","121.01","121.10","119.95","","-0.11%"
"03/25/2020","120.97","120.00","121.18","119.51","","0.84%"
"03/24/2020","119.96","119.26","120.56","118.81","","0.62%"
"03/23/2020","119.22","118.47","119.98","117.71","","0.62%"
"03/20/2020","118.49","118.37","119.35","117.84","","0.14%"
"03/19/2020","118.33","117.97","119.33","117.37","","0.34%"
"03/18/2020","117.93","118.42","118.56","116.85","","-0.39%"
"03/17/2020","118.39","118.39","119.71","117.29","","0.03%"
"03/16/2020","118.35","119.84","119.94","117.13","","-1.24%"
"03/13/2020","119.83","117.05","120.36","116.88","","2.41%"
"03/12/2020","117.01","117.84","118.35","116.27","","-0.65%"
"03/11/2020","117.77","119.18","119.26","117.53","","-1.15%"
"03/10/2020","119.14","117.16","119.51","116.79","","1.70%"
"03/09/2020","117.15","118.92","118.92","115.87","","-1.41%"
"03/06/2020","118.83","119.34","119.47","118.68","","-0.39%"
"03/05/2020","119.30","119.75","120.02","119.00","","-0.34%"
"03/04/2020","119.71","119.69","120.15","119.03","","0.04%"
"03/03/2020","119.66","120.59","120.97","119.50","","-0.75%"
"03/02/2020","120.56","118.93","120.77","118.07","","1.18%"
"02/28/2020","119.15","120.57","120.68","118.35","","-1.14%"
"02/27/2020","120.52","120.19","121.06","119.95","","0.32%"
"02/26/2020","120.13","119.91","120.60","119.75","","0.21%"
"02/25/2020","119.88","120.17","120.55","119.40","","-0.22%"
"02/24/2020","120.14","120.97","121.18","119.89","","-0.69%"
"02/21/2020","120.98","120.93","121.37","120.35","","0.08%"
"02/20/2020","120.88","120.35","121.40","120.08","","0.48%"
"02/19/2020","120.30","118.57","120.51","118.54","","1.48%"
"02/18/2020","118.55","119.06","119.10","118.46","","-0.41%"
"02/17/2020","119.04","118.91","119.22","118.79","","0.16%"
"02/14/2020","118.85","119.05","119.26","118.87","","-0.15%"
"02/13/2020","119.03","119.71","119.75","118.87","","-0.53%"
"02/12/2020","119.67","119.84","120.33","119.60","","-0.11%"
"02/11/2020","119.80","119.78","120.05","119.58","","0.04%"
"02/10/2020","119.75","120.21","120.35","119.66","","-0.27%"
"02/07/2020","120.07","120.81","120.83","120.07","","-0.58%"
"02/06/2020","120.77","120.80","121.04","120.56","","0.02%"
"02/05/2020","120.75","120.96","121.17","120.64","","-0.15%"
"02/04/2020","120.93","120.21","121.01","120.06","","0.63%"
"02/03/2020","120.17","120.26","120.40","119.89","","-0.05%"
"01/31/2020","120.23","120.21","120.42","120.02","","0.05%"
"01/30/2020","120.17","120.02","120.26","119.78","","0.15%"
"01/29/2020","119.99","120.30","120.45","119.88","","-0.22%"
"01/28/2020","120.26","119.99","120.35","119.79","","0.23%"
"01/27/2020","119.98","120.43","120.52","119.90","","-0.39%"
"01/24/2020","120.45","121.04","121.28","120.41","","-0.45%"
"01/23/2020","121.00","121.85","121.90","120.63","","-0.66%"
"01/22/2020","121.81","121.78","122.03","121.60","","0.05%"
"01/21/2020","121.75","122.25","122.39","121.70","","-0.39%"
"01/20/2020","122.23","122.19","122.34","122.02","","0.09%"
"01/17/2020","122.12","122.68","122.85","122.10","","-0.42%"
"01/16/2020","122.64","122.55","122.89","122.49","","0.10%"
"01/15/2020","122.52","122.42","122.74","122.19","","0.11%"
"01/14/2020","122.39","122.42","122.78","122.17","","0.00%"
"01/13/2020","122.39","121.76","122.51","121.71","","0.55%"
"01/10/2020","121.72","121.63","121.85","121.51","","0.09%"
"01/09/2020","121.61","121.20","121.70","121.11","","0.36%"
"01/08/2020","121.17","120.91","121.40","120.16","","0.23%"
"01/07/2020","120.89","121.33","121.46","120.78","","-0.36%"
"01/06/2020","121.33","120.70","121.42","120.26","","0.58%"
"01/03/2020","120.63","121.31","121.39","120.15","","-0.53%"
"01/02/2020","121.27","121.88","122.03","120.97","","-0.48%"
"01/01/2020","121.85","121.79","121.99","121.71","","0.08%"
"12/31/2019","121.75","121.92","122.08","121.67","","-0.11%"
"12/30/2019","121.89","122.34","122.46","121.82","","-0.31%"
"12/27/2019","122.27","121.63","122.46","121.48","","0.51%"
"12/26/2019","121.65","121.29","121.80","121.24","","0.32%"
"12/25/2019","121.26","121.31","121.94","121.08","","-0.02%"
"12/24/2019","121.28","121.31","121.41","121.09","","0.02%"
"12/23/2019","121.26","121.27","121.38","121.08","","0.02%"
"12/20/2019","121.24","121.64","121.72","121.18","","-0.31%"
"12/19/2019","121.62","121.73","122.07","121.41","","-0.07%"
"12/18/2019","121.70","122.07","122.19","121.71","","-0.29%"
"12/17/2019","122.05","122.02","122.49","121.91","","0.05%"
"12/16/2019","121.99","121.70","122.25","121.60","","0.32%"
"12/13/2019","121.60","121.66","122.67","121.46","","-0.02%"
"12/12/2019","121.62","120.83","121.75","120.75","","0.70%"
"12/11/2019","120.78","120.58","120.94","120.36","","0.17%"
"12/10/2019","120.57","120.11","120.71","120.09","","0.41%"
"12/09/2019","120.08","120.04","120.29","119.98","","0.01%"
"12/06/2019","120.07","120.76","120.81","119.99","","-0.57%"
"12/05/2019","120.76","120.60","120.91","120.54","","0.17%"
"12/04/2019","120.56","120.40","120.83","120.09","","0.17%"
"12/03/2019","120.36","120.76","120.98","120.24","","-0.30%"
"12/02/2019","120.72","120.62","121.07","120.51","","0.07%"
"11/29/2019","120.63","120.56","120.78","120.40","","0.08%"
"11/28/2019","120.53","120.49","120.61","120.31","","0.04%"
"11/27/2019","120.48","120.17","120.62","120.05","","0.29%"
"11/26/2019","120.13","119.96","120.26","119.91","","0.17%"
"11/25/2019","119.93","119.75","120.14","119.68","","0.16%"
"11/22/2019","119.74","120.15","120.50","119.66","","-0.31%"
"11/21/2019","120.11","120.27","120.60","119.94","","-0.11%"
"11/20/2019","120.24","120.25","120.42","119.83","","0.01%"
"11/19/2019","120.23","120.33","120.51","120.00","","-0.05%"
"11/18/2019","120.29","120.22","120.70","120.09","","0.11%"
"11/15/2019","120.16","119.52","120.34","119.43","","0.57%"
"11/14/2019","119.48","119.77","119.83","119.24","","-0.23%"
"11/13/2019","119.76","120.02","120.20","119.57","","-0.18%"
"11/12/2019","119.98","120.33","120.66","119.93","","-0.26%"
"11/11/2019","120.29","120.39","120.44","120.06","","-0.07%"
"11/08/2019","120.38","120.76","120.89","120.20","","-0.28%"
"11/07/2019","120.72","120.60","121.13","120.13","","0.13%"
"11/06/2019","120.56","120.89","120.94","120.46","","-0.26%"
"11/05/2019","120.87","120.82","121.32","120.65","","0.07%"
"11/04/2019","120.78","120.75","121.12","120.75","","0.01%"
"11/01/2019","120.77","120.48","120.95","120.29","","0.27%"
"10/31/2019","120.44","121.37","121.51","120.27","","-0.73%"
"10/30/2019","121.32","120.99","121.42","120.86","","0.31%"
"10/29/2019","120.95","120.94","121.09","120.57","","0.04%"
"10/28/2019","120.90","120.41","121.01","120.40","","0.46%"
"10/25/2019","120.35","120.61","120.82","120.35","","-0.21%"
"10/24/2019","120.60","120.99","121.41","120.42","","-0.29%"
"10/23/2019","120.95","120.69","121.07","120.38","","0.24%"
"10/22/2019","120.66","121.10","121.31","120.57","","-0.33%"
"10/21/2019","121.06","120.85","121.49","120.77","","-0.02%"
"10/18/2019","121.09","120.88","121.16","120.65","","0.21%"
"10/17/2019","120.84","120.43","121.37","120.32","","0.37%"
"10/16/2019","120.39","120.10","120.49","119.73","","0.27%"
"10/15/2019","120.06","119.55","120.24","119.12","","0.44%"
"10/14/2019","119.53","119.74","119.76","119.19","","-0.12%"
"10/11/2019","119.67","118.85","120.03","118.71","","0.73%"
"10/10/2019","118.80","117.91","118.97","117.56","","0.79%"
"10/09/2019","117.87","117.32","118.10","117.20","","0.50%"
"10/08/2019","117.28","117.72","117.99","117.12","","-0.35%"
"10/07/2019","117.69","117.40","117.92","117.03","","0.27%"
"10/04/2019","117.37","117.25","117.52","117.07","","0.14%"
"10/03/2019","117.21","117.46","117.67","117.07","","-0.20%"
"10/02/2019","117.44","117.78","118.02","117.32","","-0.27%"
"10/01/2019","117.76","117.81","118.19","117.66","","-0.03%"
"09/30/2019","117.79","118.08","118.24","117.54","","-0.21%"
"09/27/2019","118.04","117.77","118.50","117.45","","0.25%"
"09/26/2019","117.75","117.94","118.07","117.51","","-0.13%"
"09/25/2019","117.90","117.99","118.22","117.78","","-0.04%"
"09/24/2019","117.95","118.24","118.57","117.88","","-0.20%"
"09/23/2019","118.19","118.50","118.81","117.74","","-0.25%"
"09/20/2019","118.49","119.27","119.39","118.44","","-0.62%"
"09/19/2019","119.23","119.63","119.68","118.95","","-0.31%"
"09/18/2019","119.60","119.74","119.84","119.40","","-0.08%"
"09/17/2019","119.70","118.95","119.79","118.86","","0.65%"
"09/16/2019","118.93","119.24","119.53","118.68","","-0.62%"
"09/13/2019","119.67","119.59","120.01","119.52","","0.09%"
"09/12/2019","119.56","118.73","119.82","117.54","","0.73%"
"09/11/2019","118.69","118.77","119.18","118.29","","-0.05%"
"09/10/2019","118.75","118.48","118.80","118.27","","0.25%"
"09/09/2019","118.45","117.88","118.53","117.69","","0.48%"
"09/06/2019","117.88","118.00","118.29","117.79","","-0.09%"
"09/05/2019","117.99","117.40","118.63","117.26","","0.52%"
"09/04/2019","117.38","116.26","117.45","116.12","","1.00%"
"09/03/2019","116.22","116.50","116.60","115.85","","-0.21%"
"09/02/2019","116.47","116.82","116.86","116.33","","-0.28%"
"08/30/2019","116.80","117.76","117.84","116.62","","-0.80%"
"08/29/2019","117.74","117.56","117.95","117.27","","0.17%"
"08/28/2019","117.54","117.27","117.69","117.09","","0.26%"
"08/27/2019","117.24","117.84","117.87","117.20","","-0.47%"
"08/26/2019","117.79","117.48","118.21","116.54","","0.29%"
"08/23/2019","117.45","117.93","118.17","117.26","","-0.37%"
"08/22/2019","117.89","118.20","118.33","117.72","","-0.23%"
"08/21/2019","118.16","117.92","118.35","117.89","","0.23%"
"08/20/2019","117.89","118.14","118.28","117.57","","-0.17%"
"08/19/2019","118.09","117.99","118.49","117.85","","0.13%"
"08/16/2019","117.94","117.88","118.18","117.57","","0.08%"
"08/15/2019","117.84","117.97","118.99","117.62","","-0.08%"
"08/14/2019","117.94","119.23","119.30","117.77","","-1.07%"
"08/13/2019","119.21","118.09","119.60","117.68","","0.99%"
"08/12/2019","118.04","118.40","118.44","117.51","","-0.24%"
"08/09/2019","118.32","118.60","118.74","118.06","","-0.19%"
"08/08/2019","118.55","119.02","119.23","118.47","","-0.36%"
"08/07/2019","118.98","119.24","119.31","118.41","","-0.21%"
"08/06/2019","119.23","118.70","119.89","118.35","","0.47%"
"08/05/2019","118.67","118.40","118.95","117.67","","0.24%"
"08/02/2019","118.38","118.99","119.15","118.24","","-0.48%"
"08/01/2019","118.95","120.45","120.73","118.91","","-1.22%"
"07/31/2019","120.42","121.15","121.21","120.32","","-0.57%"
"07/30/2019","121.11","121.23","121.40","120.87","","-0.08%"
"07/29/2019","121.21","120.94","121.32","120.73","","0.27%"
"07/26/2019","120.88","121.10","121.22","120.78","","-0.16%"
"07/25/2019","121.07","120.53","121.40","120.03","","0.48%"
"07/24/2019","120.49","120.70","120.73","120.19","","-0.16%"
"07/23/2019","120.68","120.93","121.11","120.48","","-0.17%"
"07/22/2019","120.89","120.81","121.19","120.79","","0.04%"
"07/19/2019","120.84","121.00","121.31","120.80","","-0.10%"
"07/18/2019","120.96","121.16","121.25","120.78","","-0.15%"
"07/17/2019","121.14","121.35","121.51","121.15","","-0.13%"
"07/16/2019","121.30","121.49","121.70","121.08","","-0.13%"
"07/15/2019","121.46","121.59","121.86","121.41","","-0.10%"
"07/12/2019","121.58","122.10","122.25","121.49","","-0.40%"
"07/11/2019","122.07","122.04","122.16","121.60","","0.05%"
"07/10/2019","122.01","122.01","122.34","121.96","","0.03%"
"07/09/2019","121.97","121.93","122.14","121.83","","0.07%"
"07/08/2019","121.89","121.70","121.99","121.50","","0.15%"
"07/05/2019","121.71","121.67","122.06","121.60","","0.07%"
"07/04/2019","121.63","121.60","121.74","121.52","","0.03%"
"07/03/2019","121.59","121.76","121.85","121.31","","-0.11%"
"07/02/2019","121.72","122.39","122.54","121.72","","-0.52%"
"07/01/2019","122.36","122.71","123.37","122.35","","-0.23%"
"06/28/2019","122.64","122.55","122.80","122.27","","0.08%"
"06/27/2019","122.54","122.54","122.91","122.40","","0.02%"
"06/26/2019","122.51","121.84","122.65","121.76","","0.59%"
"06/25/2019","121.79","122.31","122.49","121.64","","-0.40%"
"06/24/2019","122.28","122.01","122.42","121.98","","0.26%"
"06/21/2019","121.96","121.17","122.14","120.94","","0.68%"
"06/20/2019","121.14","121.36","121.94","121.08","","-0.15%"
"06/19/2019","121.32","121.38","121.71","121.16","","-0.03%"
"06/18/2019","121.36","121.78","121.89","121.05","","-0.33%"
"06/17/2019","121.76","121.77","122.20","121.50","","0.09%"
"06/14/2019","121.65","122.29","122.35","121.57","","-0.44%"
"06/13/2019","122.19","122.50","122.58","122.13","","-0.21%"
"06/12/2019","122.45","122.91","123.07","122.41","","-0.38%"
"06/11/2019","122.92","122.67","123.18","122.61","","0.21%"
"06/10/2019","122.66","122.53","123.03","122.44","","0.07%"
"06/07/2019","122.58","122.25","122.74","122.09","","0.30%"
"06/06/2019","122.21","121.80","122.42","121.28","","0.44%"
"06/05/2019","121.67","121.68","122.28","121.54","","0.00%"
"06/04/2019","121.67","121.49","121.81","121.29","","0.17%"
"06/03/2019","121.46","121.19","121.68","120.77","","0.34%"
"05/31/2019","121.05","122.05","122.13","120.91","","-0.76%"
"05/30/2019","121.98","121.99","122.32","121.90","","0.02%"
"05/29/2019","121.96","122.07","122.23","121.58","","-0.07%"
"05/28/2019","122.05","122.64","122.73","122.00","","-0.45%"
"05/27/2019","122.60","122.41","122.83","122.31","","0.14%"
"05/24/2019","122.43","122.55","122.85","122.41","","-0.07%"
"05/23/2019","122.52","123.06","123.14","122.12","","-0.43%"
"05/22/2019","123.05","123.40","123.54","122.96","","-0.19%"
"05/21/2019","123.28","122.95","123.78","122.66","","0.31%"
"05/20/2019","122.90","122.57","123.21","122.52","","0.06%"
"05/17/2019","122.83","122.76","123.01","122.27","","0.10%"
"05/16/2019","122.71","122.77","123.00","122.53","","-0.02%"
"05/15/2019","122.73","122.90","123.12","122.07","","-0.10%"
"05/14/2019","122.85","122.69","123.41","122.57","","0.15%"
"05/13/2019","122.67","123.42","123.52","122.54","","-0.67%"
"05/10/2019","123.50","123.10","123.66","123.03","","0.32%"
"05/09/2019","123.10","123.23","123.35","122.48","","-0.09%"
"05/08/2019","123.21","123.39","123.54","123.10","","-0.12%"
"05/07/2019","123.36","124.06","124.28","123.10","","-0.53%"
"05/06/2019","124.02","123.86","124.34","123.35","","-0.32%"
"05/03/2019","124.42","124.66","124.73","124.26","","-0.15%"
"05/02/2019","124.61","124.78","125.13","124.51","","-0.05%"
"05/01/2019","124.67","124.99","125.20","124.66","","-0.23%"
"04/30/2019","124.96","124.89","125.07","124.41","","0.09%"
"04/29/2019","124.85","124.43","125.07","124.30","","0.37%"
"04/26/2019","124.39","124.27","124.65","123.99","","0.13%"
"04/25/2019","124.23","125.21","125.23","124.10","","-0.69%"
"04/24/2019","125.09","125.59","125.68","124.79","","-0.37%"
"04/23/2019","125.56","126.05","126.10","125.27","","-0.34%"
"04/22/2019","125.99","125.85","126.10","125.74","","0.11%"
"04/19/2019","125.85","125.87","125.97","125.70","","0.10%"
"04/18/2019","125.72","126.60","126.71","125.66","","-0.66%"
"04/17/2019","126.55","126.35","126.88","126.31","","0.18%"
"04/16/2019","126.32","126.64","126.78","126.19","","-0.28%"
"04/15/2019","126.67","126.57","126.81","126.47","","0.07%"
"04/12/2019","126.58","125.66","126.80","125.62","","0.77%"
"04/11/2019","125.61","125.15","125.76","125.03","","0.38%"
"04/10/2019","125.13","125.18","125.48","124.77","","-0.02%"
"04/09/2019","125.15","125.67","125.71","125.12","","-0.28%"
"04/08/2019","125.50","125.32","125.69","124.98","","0.17%"
"04/05/2019","125.29","125.33","125.55","125.21","","0.02%"
"04/04/2019","125.27","125.25","125.42","124.95","","0.03%"
"04/03/2019","125.23","124.73","125.49","124.60","","0.43%"
"04/02/2019","124.70","124.90","124.96","124.46","","-0.10%"
"04/01/2019","124.83","124.33","124.98","124.25","","0.40%"
"03/29/2019","124.33","124.16","124.68","124.12","","0.11%"
"03/28/2019","124.19","124.26","124.46","123.64","","-0.02%"
"03/27/2019","124.22","124.64","124.76","124.03","","-0.30%"
"03/26/2019","124.60","124.40","125.05","124.35","","0.19%"
"03/25/2019","124.36","124.39","124.84","123.88","","0.02%"
"03/22/2019","124.34","126.05","126.23","123.82","","-1.32%"
"03/21/2019","126.00","126.35","126.63","125.68","","-0.24%"
"03/20/2019","126.30","126.43","126.93","126.31","","-0.07%"
"03/19/2019","126.39","126.33","126.63","126.07","","0.06%"
"03/18/2019","126.31","126.21","126.74","126.12","","0.07%"
"03/15/2019","126.22","126.29","126.60","126.10","","-0.02%"
"03/14/2019","126.24","125.92","126.59","125.90","","0.29%"
"03/13/2019","125.88","125.71","126.07","125.44","","0.17%"
"03/12/2019","125.67","125.10","125.85","125.01","","0.48%"
"03/11/2019","125.07","124.89","125.24","124.47","","0.13%"
"03/08/2019","124.91","124.92","125.06","124.26","","0.02%"
"03/07/2019","124.88","126.37","126.48","124.66","","-1.15%"
"03/06/2019","126.33","126.52","126.65","126.17","","-0.13%"
"03/05/2019","126.50","126.71","126.99","126.34","","-0.14%"
"03/04/2019","126.68","127.30","127.47","126.43","","-0.47%"
"03/01/2019","127.28","126.67","127.62","126.54","","0.51%"
"02/28/2019","126.63","126.20","126.94","125.88","","0.36%"
"02/27/2019","126.17","125.98","126.38","125.51","","0.14%"
"02/26/2019","125.99","126.25","126.30","125.70","","-0.12%"
"02/25/2019","126.14","125.50","126.33","125.32","","0.49%"
"02/22/2019","125.52","125.50","125.81","125.35","","0.04%"
"02/21/2019","125.47","125.68","125.89","125.29","","-0.14%"
"02/20/2019","125.64","125.47","125.96","125.32","","0.17%"
"02/19/2019","125.43","125.11","125.59","124.73","","0.29%"
"02/18/2019","125.07","124.71","125.31","124.61","","0.28%"
"02/15/2019","124.72","124.80","124.98","124.22","","-0.03%"
"02/14/2019","124.76","125.01","125.48","124.73","","-0.17%"
"02/13/2019","124.97","125.14","125.56","124.97","","-0.11%"
"02/12/2019","125.11","124.51","125.31","124.41","","0.55%"
"02/11/2019","124.43","124.29","124.91","124.18","","0.11%"
"02/08/2019","124.29","124.61","124.73","124.14","","-0.22%"
"02/07/2019","124.56","124.95","125.13","124.32","","-0.28%"
"02/06/2019","124.91","125.52","125.57","124.79","","-0.46%"
"02/05/2019","125.49","125.71","125.91","125.26","","-0.14%"
"02/04/2019","125.67","125.43","125.99","125.31","","0.22%"
"02/01/2019","125.40","124.64","125.76","124.35","","0.63%"
"01/31/2019","124.61","125.17","125.32","124.47","","-0.41%"
"01/30/2019","125.12","125.06","125.50","124.86","","0.08%"
"01/29/2019","125.02","124.99","125.28","124.64","","0.08%"
"01/28/2019","124.92","124.96","125.08","124.59","","-0.01%"
"01/25/2019","124.93","123.97","125.35","123.76","","0.80%"
"01/24/2019","123.94","124.74","124.93","123.78","","-0.62%"
"01/23/2019","124.71","124.25","124.97","124.19","","0.40%"
"01/22/2019","124.21","124.65","124.85","124.02","","-0.33%"
"01/21/2019","124.62","124.77","125.18","124.50","","-0.06%"
"01/18/2019","124.70","124.51","125.01","124.21","","0.20%"
"01/17/2019","124.45","124.31","124.72","123.73","","0.10%"
"01/16/2019","124.32","124.05","124.44","123.52","","0.27%"
"01/15/2019","123.99","124.08","124.89","123.38","","-0.09%"
"01/14/2019","124.10","124.53","124.53","123.75","","-0.29%"
"01/11/2019","124.46","124.68","125.02","124.21","","-0.16%"
"01/10/2019","124.66","124.85","125.08","124.34","","-0.13%"
"01/09/2019","124.82","124.43","125.11","124.36","","0.35%"
"01/08/2019","124.39","124.77","124.88","124.11","","-0.26%"
"01/07/2019","124.72","123.68","124.83","123.41","","0.87%"
"01/04/2019","123.64","122.66","123.89","122.57","","0.82%"
"01/03/2019","122.63","123.52","123.61","118.93","","-0.69%"
"01/02/2019","123.48","125.80","125.85","123.48","","-1.81%"
"01/01/2019","125.75","125.64","126.63","125.28","","0.08%"
"12/31/2018","125.65","126.19","126.49","125.35","","-0.40%"
"12/28/2018","126.16","126.89","126.98","126.05","","-0.54%"
"12/27/2018","126.85","126.43","127.07","125.92","","0.36%"
"12/26/2018","126.39","125.31","126.47","125.13","","0.89%"
"12/25/2018","125.28","125.91","126.05","125.23","","-0.48%"
"12/24/2018","125.88","126.51","126.79","125.78","","-0.47%"
"12/21/2018","126.47","127.38","127.72","126.35","","-0.69%"
"12/20/2018","127.35","127.97","128.39","127.18","","-0.45%"
"12/19/2018","127.93","127.85","128.41","127.53","","0.09%"
"12/18/2018","127.82","128.04","128.13","127.62","","-0.15%"
"12/17/2018","128.01","128.26","128.61","127.85","","-0.15%"
"12/14/2018","128.20","129.11","129.26","127.97","","-0.68%"
"12/13/2018","129.08","128.79","129.28","128.69","","0.24%"
"12/12/2018","128.77","128.32","128.91","128.26","","0.37%"
"12/11/2018","128.29","128.70","129.00","128.14","","-0.31%"
"12/10/2018","128.69","128.24","128.96","128.10","","0.36%"
"12/07/2018","128.23","128.19","128.69","128.11","","0.07%"
"12/06/2018","128.14","128.42","128.49","127.65","","-0.20%"
"12/05/2018","128.40","127.93","128.51","127.77","","0.37%"
"12/04/2018","127.93","129.06","129.09","127.59","","-0.84%"
"12/03/2018","129.02","128.42","129.40","128.39","","0.50%"
"11/30/2018","128.38","129.29","129.36","128.40","","-0.69%"
"11/29/2018","129.27","129.22","129.34","128.66","","0.05%"
"11/28/2018","129.21","128.48","129.28","128.23","","0.62%"
"11/27/2018","128.42","128.68","128.86","128.34","","-0.18%"
"11/26/2018","128.65","128.12","128.93","127.92","","0.45%"
"11/23/2018","128.07","128.85","128.95","127.81","","-0.58%"
"11/22/2018","128.82","128.70","129.12","128.62","","0.12%"
"11/21/2018","128.67","128.23","129.08","128.07","","0.37%"
"11/20/2018","128.20","128.91","129.03","127.94","","-0.52%"
"11/19/2018","128.87","128.86","129.09","128.45","","0.04%"
"11/16/2018","128.82","128.74","128.94","128.11","","0.10%"
"11/15/2018","128.69","128.50","129.08","127.75","","0.17%"
"11/14/2018","128.47","128.51","129.26","128.12","","-0.01%"
"11/13/2018","128.48","127.70","128.79","127.49","","0.63%"
"11/12/2018","127.67","128.98","129.20","127.61","","-1.03%"
"11/09/2018","129.00","129.61","129.68","128.72","","-0.47%"
"11/08/2018","129.61","129.71","130.15","129.39","","-0.05%"
"11/07/2018","129.67","129.63","130.17","129.37","","0.07%"
"11/06/2018","129.58","129.12","129.67","128.84","","0.38%"
"11/05/2018","129.09","128.94","129.35","128.64","","0.18%"
"11/02/2018","128.86","128.57","129.34","128.35","","0.24%"
"11/01/2018","128.55","127.75","128.79","127.60","","0.65%"
"10/31/2018","127.72","128.35","128.57","127.63","","-0.44%"
"10/30/2018","128.28","127.80","128.46","127.71","","0.39%"
"10/29/2018","127.78","127.66","128.26","127.23","","0.15%"
"10/26/2018","127.59","127.88","127.95","126.62","","-0.20%"
"10/25/2018","127.84","127.89","128.45","127.47","","-0.01%"
"10/24/2018","127.85","129.00","129.24","127.75","","-0.87%"
"10/23/2018","128.97","129.35","129.42","128.20","","-0.26%"
"10/22/2018","129.30","129.51","130.22","129.18","","-0.21%"
"10/19/2018","129.57","128.49","129.71","128.39","","0.86%"
"10/18/2018","128.47","129.55","129.76","128.30","","-0.81%"
"10/17/2018","129.52","129.93","130.18","129.15","","-0.30%"
"10/16/2018","129.91","129.44","130.32","129.40","","0.41%"
"10/15/2018","129.38","129.67","129.82","129.12","","-0.25%"
"10/12/2018","129.71","130.05","130.52","129.34","","-0.25%"
"10/11/2018","130.03","129.34","130.23","129.18","","0.56%"
"10/10/2018","129.31","129.80","130.51","129.28","","-0.35%"
"10/09/2018","129.76","130.13","130.25","129.31","","-0.26%"
"10/08/2018","130.10","131.01","131.27","129.50","","-0.70%"
"10/05/2018","131.02","131.17","131.42","130.58","","-0.11%"
"10/04/2018","131.16","131.46","131.60","130.74","","-0.21%"
"10/03/2018","131.43","131.25","131.99","130.95","","0.15%"
"10/02/2018","131.23","131.90","132.02","130.70","","-0.48%"
"10/01/2018","131.86","131.97","132.49","131.73","","-0.08%"
"09/28/2018","131.96","131.98","132.33","131.15","","0.01%"
"09/27/2018","131.95","132.35","132.70","131.56","","-0.27%"
"09/26/2018","132.31","133.00","133.13","132.20","","-0.50%"
"09/25/2018","132.98","132.52","133.14","132.36","","0.38%"
"09/24/2018","132.48","132.27","133.09","131.89","","0.17%"
"09/21/2018","132.25","132.49","133.14","132.14","","-0.15%"
"09/20/2018","132.45","131.06","132.53","130.87","","1.08%"
"09/19/2018","131.04","131.09","131.71","130.77","","-0.02%"
"09/18/2018","131.06","130.68","131.53","130.28","","0.31%"
"09/17/2018","130.65","130.25","131.06","130.08","","0.28%"
"09/14/2018","130.28","130.84","131.13","130.14","","-0.41%"
"09/13/2018","130.81","129.36","130.96","129.23","","1.15%"
"09/12/2018","129.32","129.54","129.84","128.91","","-0.17%"
"09/11/2018","129.54","128.84","129.84","128.76","","0.57%"
"09/10/2018","128.80","128.26","129.09","127.85","","0.41%"
"09/07/2018","128.27","128.74","129.13","128.00","","-0.33%"
"09/06/2018","128.69","129.70","129.85","128.48","","-0.77%"
"09/05/2018","129.69","129.09","129.99","128.59","","0.49%"
"09/04/2018","129.06","129.12","129.23","128.30","","-0.03%"
"09/03/2018","129.10","128.82","129.17","128.56","","0.22%"
"08/31/2018","128.82","129.53","129.87","128.54","","-0.53%"
"08/30/2018","129.50","130.74","130.88","129.39","","-0.92%"
"08/29/2018","130.70","130.04","130.88","129.55","","0.54%"
"08/28/2018","130.00","129.73","130.30","129.62","","0.22%"
"08/27/2018","129.71","129.39","129.86","128.79","","0.36%"
"08/24/2018","129.25","128.42","129.45","128.32","","0.65%"
"08/23/2018","128.41","128.20","128.79","127.91","","0.18%"
"08/22/2018","128.18","127.63","128.31","127.31","","0.46%"
"08/21/2018","127.59","126.38","128.07","126.25","","0.98%"
"08/20/2018","126.35","126.46","126.55","126.07","","-0.01%"
"08/17/2018","126.36","126.16","126.62","125.56","","0.18%"
"08/16/2018","126.13","125.64","126.51","125.27","","0.42%"
"08/15/2018","125.60","126.09","126.39","124.88","","-0.36%"
"08/14/2018","126.05","126.35","127.02","125.79","","-0.20%"
"08/13/2018","126.30","126.35","126.81","125.13","","-0.21%"
"08/10/2018","126.56","128.06","128.13","125.98","","-1.14%"
"08/09/2018","128.02","128.87","129.04","128.02","","-0.64%"
"08/08/2018","128.84","129.19","129.48","128.53","","-0.25%"
"08/07/2018","129.16","128.71","129.26","128.57","","0.36%"
"08/06/2018","128.70","128.75","128.90","128.49","","0.02%"
"08/03/2018","128.68","129.34","129.55","128.62","","-0.49%"
"08/02/2018","129.31","130.27","130.34","129.25","","-0.71%"
"08/01/2018","130.23","130.80","131.13","130.01","","-0.42%"
"07/31/2018","130.78","130.03","131.17","129.72","","0.62%"
"07/30/2018","129.98","129.46","130.10","129.28","","0.42%"
"07/27/2018","129.43","129.50","129.57","129.10","","-0.03%"
